ENSG00000166482.10 MFAP4 13561 654 1805 2076 2713 739 754 2793 1987 8362 364 260 718 324 120
ENSG00000166483.9 WEE1 6140 1098 3080 1619 1201 2167 5619 540 4758 2348 144 235 159 136 75
ENSG00000166484.18 MAPK7 1188 1031 1534 599 1864 1397 3025 2105 3220 1341 652 686 574 670 772
ENSG00000166492.9 FAM86GP 7 6 9 1 4 2 5 2 76 24 12 10 15 9 22
ENSG00000166501.11 PRKCB 730 492 511 396 2383 3899 559 2603 548 153 35821 27266 34493 21787 6762
ENSG00000166503.7 HDGFL3 2594 2216 3437 2194 5114 1862 4753 5254 2866 2713 7802 7123 8544 6829 4014
ENSG00000166507.15 NDST2 142 87 119 79 119 118 125 192 78 58 124 157 182 172 106
ENSG00000166508.16 MCM7 4278 5901 13541 1996 5340 2494 11759 3767 14184 4698 1035 1374 1305 1892 6144
ENSG00000166509.9 CLEC3A 10 1 0 2 2 0 3 2 4 2 0 1 1 0 2
ENSG00000166510.12 CCDC68 85 17 56 17 60 77 55 106 23 7 327 155 366 210 13
ENSG00000166523.6 CLEC4E 1159 26 41 76 210 301 81 476 117 224 28 5 10 6 0
ENSG00000166526.15 ZNF3 1321 2438 3407 1876 2000 1554 2637 1950 2933 2236 764 735 837 916 1900
ENSG00000166527.6 CLEC4D 96 3 0 3 7 22 7 14 4 0 0 1 0 1 0
ENSG00000166529.13 ZSCAN21 263 225 615 269 446 308 664 460 675 389 269 276 316 282 461
ENSG00000166530.8 HSBP1P2 6 14 7 6 10 4 4 8 7 4 0 0 0 0 0
ENSG00000166532.14 RIMKLB 626 770 2963 2771 4007 3069 5095 9575 1550 1551 2738 2251 3196 2394 1056
ENSG00000166535.18 A2ML1 8 36 146 276 522 239 267 942 121 407 339 119 433 227 98
ENSG00000166546.12 BEAN1 719 52 614 78 123 79 128 113 70 16 288 190 332 259 83
ENSG00000166548.14 TK2 1582 1008 1544 1353 4289 2772 3726 4051 2677 2145 2602 1942 2991 2564 2685
ENSG00000166557.11 TMED3 5676 5785 3786 3902 2203 1529 2598 1025 3142 4206 1569 1295 1789 2006 1494
ENSG00000166558.9 SLC38A8 4 5 3 2 2 2 1 14 5 3 67 49 64 162 18
ENSG00000166562.7 SEC11C 3371 7039 4131 11236 4169 4923 3684 3446 3377 14490 3370 3410 3734 3699 5093
ENSG00000166569.7 CPLX4 4 0 0 2 1 0 0 0 1 0 0 0 0 0 0
ENSG00000166573.5 GALR1 12 160 5 200 893 516 595 303 132 258 113 232 149 124 88
ENSG00000166575.15 TMEM135 617 440 500 607 1353 745 1235 1126 942 914 957 787 1020 750 838
ENSG00000166578.8 IQCD 157 82 106 163 202 169 158 219 321 188 94 83 125 111 123
ENSG00000166579.14 NDEL1 2916 927 1439 1084 1900 1416 2104 1010 1648 892 4543 4772 4955 4910 1619
ENSG00000166582.8 CENPV 808 410 232 415 342 520 1187 221 176 152 1201 948 1297 1335 838
ENSG00000166589.11 CDH16 1 0 0 0 1 0 0 2 0 0 2 72 4 2 10
ENSG00000166592.10 RRAD 1565 35 111 93 96 86 77 594 246 33 154 1055 206 261 366
ENSG00000166595.10 CIAO2B 5170 10242 7503 2715 4293 1508 3873 5130 5319 6651 1885 2518 2178 2717 3469
ENSG00000166596.13 CFAP52 16 32 59 419 59 146 50 35 100 61 192 107 201 230 37
ENSG00000166598.11 HSP90B1 40741 5705 16128 22487 27150 25713 31191 18715 27854 19088 15201 24162 16565 17854 17668
ENSG00000166603.4 MC4R 21 8 1 1 3 0 0 9 1 0 136 91 169 115 38
ENSG00000166619.11 BLCAP 2842 4216 4164 3330 7023 3769 5690 6719 3798 6262 11454 11261 13244 12534 6085
ENSG00000166634.5 SERPINB12 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
ENSG00000166664.12 CHRFAM7A 19 14 34 4 64 50 45 29 93 4 67 17 83 69 6
ENSG00000166669.12 ATF7IP2 134 107 129 109 282 123 68 173 53 46 496 282 493 523 111
ENSG00000166670.8 MMP10 34 8 0 2 2 0 0 0 6 0 1 25 2 5 2
ENSG00000166676.13 TVP23A 215 1219 1242 357 243 693 1121 303 886 934 698 647 890 805 252
ENSG00000166681.12 BEX3 6009 8673 10857 8355 24706 6605 16504 16721 9155 14578 16919 14467 18954 20340 10539
ENSG00000166682.9 TMPRSS5 69 508 854 155 545 184 513 1214 527 699 257 289 477 479 1203
ENSG00000166685.10 COG1 1146 800 2059 701 2459 1152 2890 3037 2643 1124 4971 4855 5561 4499 2272
ENSG00000166689.13 PLEKHA7 818 150 501 638 720 642 720 338 1299 498 367 334 462 379 620
ENSG00000166693.7 OR5M13P 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166704.10 ZNF606 369 1011 1938 578 1150 651 1586 680 1065 1097 587 493 689 640 834
ENSG00000166707.9 ZCCHC18 68 383 304 361 582 260 241 802 119 228 582 400 619 468 136
ENSG00000166710.16 B2M 240253 99019 98225 185186 143556 118542 77395 80220 118592 236012 22263 16250 15450 17889 23996
ENSG00000166716.8 ZNF592 1868 791 2493 1044 5533 2092 3925 5161 3783 1039 2663 3074 3026 2582 3665
ENSG00000166734.17 GOLM2 7251 4213 5621 15331 11002 7622 11212 10835 8436 12396 7439 6132 8713 6208 5852
ENSG00000166736.10 HTR3A 2 0 2 7 0 13 1 2 11 0 91 44 109 107 4
ENSG00000166741.6 NNMT 52419 2207 365 36314 739 5977 319 669 7767 559 162 199 112 137 28
ENSG00000166743.8 ACSM1 1 4 2 4 4 0 7 6 2 0 6 3 5 8 18
ENSG00000166747.11 AP1G1 3143 2364 3147 2831 6530 4045 5787 5133 3805 2165 5659 6512 6694 5244 4491
ENSG00000166748.11 None 2 1 1 2 3 0 2 1 0 0 27 20 29 7 2
ENSG00000166750.8 SLFN5 1583 222 386 524 2225 1477 909 2258 1716 364 679 580 802 393 712
ENSG00000166762.15 CATSPER2 125 81 184 142 214 129 136 529 189 44 300 247 590 371 236
ENSG00000166763.7 STRCP1 11 7 12 2 6 1 11 21 29 0 138 84 178 184 36
ENSG00000166770.9 ZNF667-AS1 1839 1795 4040 2494 3036 1488 2505 1931 1808 2586 1601 4309 1758 1968 1683
ENSG00000166780.9 BMERB1 2663 3159 4572 1989 7632 4618 9886 7954 2896 4554 13342 12892 15005 14401 5528
ENSG00000166783.18 MARF1 2467 1252 2551 1783 4894 3136 3135 5028 3387 1133 7017 6303 7781 5777 4159
ENSG00000166787.3 SAA3P 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166788.8 SAAL1 479 668 868 366 864 332 847 617 849 1021 269 243 277 292 364
ENSG00000166793.9 YPEL4 194 308 181 70 513 310 145 704 522 85 2259 1226 2546 2818 1814
ENSG00000166794.4 PPIB 20036 9404 9348 8876 7519 5306 9243 4643 8394 15089 2291 2989 2423 3132 4294
ENSG00000166796.10 LDHC 2 0 2 2 4 31 38 2 0 0 41 4 49 3 69
ENSG00000166797.9 CIAO2A 2255 2055 2056 2860 1839 1686 1905 1334 1980 3056 543 523 532 674 1127
ENSG00000166800.8 LDHAL6A 3 6 5 2 14 3 2 10 2 0 30 13 80 33 12
ENSG00000166801.14 FAM111A 1021 845 1676 1156 2384 1555 2515 1364 6050 1274 357 213 420 337 378
ENSG00000166803.9 PCLAF 614 1491 750 542 480 212 1114 29 1137 775 16 16 16 15 37
ENSG00000166813.13 KIF7 354 94 954 109 1038 365 1150 1041 1042 302 324 347 389 394 240
ENSG00000166816.12 LDHD 159 179 141 74 486 612 805 713 480 695 1564 947 1641 1579 1116
ENSG00000166819.10 PLIN1 19 23 114 45 289 42 59 191 119 10 201 245 313 330 449
ENSG00000166821.7 PEX11A 449 809 848 989 1123 480 820 939 699 949 571 322 581 519 385
ENSG00000166822.11 TMEM170A 1006 1430 1590 1523 2406 916 3836 1769 2419 1819 1128 1159 1309 1344 1862
ENSG00000166823.5 MESP1 130 328 250 242 175 60 258 167 402 337 308 217 415 491 117
ENSG00000166825.12 ANPEP 2308 173 255 106 251 1144 605 200 997 86 166 74 109 115 67
ENSG00000166828.2 SCNN1G 27 0 8 56 4 36 138 0 9 11 66 11 47 20 5
ENSG00000166831.7 RBPMS2 158 55 370 124 130 280 636 162 431 247 261 189 297 167 212
ENSG00000166833.18 NAV2 1715 743 3140 800 6254 2167 7247 7137 8731 2081 2589 3314 3537 2606 1678
ENSG00000166839.15 ANKDD1A 266 184 1284 469 649 321 688 1302 904 255 908 738 1287 1004 495
ENSG00000166840.12 GLYATL1 33 14 4 2 39 18 9 8 2 1 12 11 17 20 10
ENSG00000166845.12 C18orf54 377 291 495 228 689 293 498 283 593 202 81 181 114 146 430
ENSG00000166847.8 DCTN5 4888 5956 4563 3525 8085 4579 7337 6581 3755 4096 8778 7386 9105 6980 4283
ENSG00000166848.5 TERF2IP 4129 2971 4687 3665 11195 4751 8007 10535 5698 5604 16770 17673 19047 19490 12600
ENSG00000166851.13 PLK1 769 1103 1813 287 744 394 1813 347 2126 439 137 120 169 151 122
ENSG00000166855.8 CLPX 1738 1589 2343 1984 2780 1480 3670 3495 3056 3115 2425 2387 2521 2275 2605
ENSG00000166856.2 GPR182 3 0 6 0 3 1 3 4 0 1 0 7 6 15 4
ENSG00000166860.2 ZBTB39 223 258 646 299 920 480 789 718 330 189 428 400 439 411 567
ENSG00000166862.6 CACNG2 23 21 11 7 6 33 81 216 4 2 855 536 944 659 108
ENSG00000166863.10 TAC3 32 82 39 17 41 18 49 130 132 2 1042 752 1137 1150 118
ENSG00000166866.11 MYO1A 13 12 11 12 31 16 5 15 2 6 4 7 11 11 25
ENSG00000166869.2 CHP2 1 3 5 1 9 2 0 3 0 0 44 11 20 7 87
ENSG00000166881.8 NEMP1 1066 776 1332 1448 1756 1319 2451 1102 1659 899 484 356 616 455 504
ENSG00000166884.2 OR4D6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166886.11 NAB2 2286 984 3536 963 2062 1964 6121 1732 3050 2279 2048 2195 2819 2935 934
ENSG00000166887.14 VPS39 4044 2884 4596 3256 8642 4414 7750 8319 5795 2798 7532 6101 8486 7374 5832
ENSG00000166888.9 STAT6 3086 1042 1313 899 2123 3693 2689 1559 3154 458 2710 3490 3372 2746 818
ENSG00000166889.13 PATL1 2258 699 2382 836 3431 2222 4041 3844 3017 1097 1089 1230 1159 1010 1136
ENSG00000166896.6 ATP23 208 3334 215 491 351 147 241 180 177 352 205 131 223 207 82
ENSG00000166897.13 ELFN2 139 242 609 12 1451 231 1036 4060 56 135 9768 11222 10042 8250 2212
ENSG00000166900.13 STX3 848 321 664 556 588 1071 611 876 922 305 1016 986 1379 1092 469
ENSG00000166902.4 MRPL16 1522 2866 1968 1233 1796 1204 2427 1641 1861 2708 1151 956 1281 1508 1036
ENSG00000166908.16 PIP4K2C 1278 532 1714 1737 945 1951 2429 2628 1204 755 5233 2324 5596 5237 2470
ENSG00000166912.15 MTMR10 1462 886 2363 2541 7198 1673 2917 4512 2637 2770 2336 2773 2942 3658 11789
ENSG00000166913.11 YWHAB 17108 17401 12869 15504 21920 11980 16003 15266 12844 13586 39946 36835 46382 39335 18638
ENSG00000166917.8 MIR202HG 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
ENSG00000166920.9 C15orf48 124 190 35 296 6 128 34 6 128 72 15 8 4 24 6
ENSG00000166922.7 SCG5 2321 4792 2124 4328 2061 1599 5131 2900 2426 8186 12278 11639 13839 14693 6090
ENSG00000166923.9 GREM1 132 122 46 22 740 314 7 107 42 16 214 890 495 629 2028
ENSG00000166924.7 NYAP1 162 181 577 171 837 501 984 1366 1678 268 5241 4430 5859 5314 1432
ENSG00000166925.7 TSC22D4 3262 11904 17660 8379 36135 15602 34977 31615 22952 69475 8243 10241 8757 12330 32789
ENSG00000166926.7 MS4A6E 6 2 3 7 1 138 1 0 1 1 0 0 0 0 0
ENSG00000166927.11 MS4A7 3557 2204 1396 1917 2888 4671 633 734 1878 930 498 322 291 586 138
ENSG00000166928.9 MS4A14 267 15 39 57 407 266 81 180 113 25 36 21 29 62 19
ENSG00000166930.5 MS4A5 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
ENSG00000166938.11 DIS3L 1025 813 1921 1804 3220 1615 2545 2305 1831 1386 2584 1621 2677 2062 2614
ENSG00000166946.12 CCNDBP1 2569 2352 1503 2472 1895 1416 780 1279 1222 1177 2346 1941 2606 2340 1830
ENSG00000166947.10 EPB42 1 4 12 9 12 7 10 13 9 6 9 2 13 23 5
ENSG00000166948.8 TGM6 2 0 1 0 1 0 0 0 5 0 1 4 4 3 0
ENSG00000166949.14 SMAD3 1955 1582 1720 1488 3618 1446 4834 2631 2224 1198 5242 2893 5073 3836 1038
ENSG00000166959.6 MS4A8 1 0 4 3 0 5 7 6 4 1 76 16 55 45 2
ENSG00000166960.15 CCDC178 7 62 27 99 276 16 4 113 33 0 25 26 28 30 4
ENSG00000166961.13 MS4A15 4 1 2 1 1 1 3 0 5 0 3 1 4 4 2
ENSG00000166963.11 MAP1A 7038 2774 5445 2930 35643 8920 10174 29569 8827 6567 121960 77469 126342 75005 43229
ENSG00000166965.11 RCCD1 395 401 501 255 551 270 736 938 1216 541 605 579 818 987 327
ENSG00000166971.15 AKTIP 1174 1583 1737 2359 4283 1610 2417 3844 2198 2449 3030 2514 3601 3112 2951
ENSG00000166974.11 MAPRE2 4382 2168 3437 4087 13646 7779 8261 12486 5764 5598 17929 15673 19826 16122 16373
ENSG00000166979.11 EVA1C 1233 585 1282 1717 740 1125 2128 392 1517 1918 464 521 484 473 938
ENSG00000166984.10 TCP10L2 0 0 0 0 2 3 1 0 1 1 3 38 4 2 1
ENSG00000166986.11 MARS1 5189 7146 11154 5760 6235 4123 6109 8749 5289 2706 5694 6548 6620 6210 4273
ENSG00000166987.13 MBD6 1890 1300 3350 1102 2996 2028 3759 2558 2410 349 845 974 1250 1310 2046
ENSG00000166997.6 CNPY4 1248 659 1683 1210 1485 1660 1952 886 3791 2755 396 378 570 520 786
ENSG00000167004.11 PDIA3 27547 5136 8882 15650 13817 11281 17243 8803 14820 13215 5827 8290 6519 6877 7464
ENSG00000167005.12 NUDT21 3779 2884 3371 2789 6934 4141 5934 5410 6945 2767 7307 6499 7946 6357 4169
ENSG00000167011.7 NAT16 48 190 62 8 102 124 136 255 26 8 261 780 435 226 80
ENSG00000167014.9 TERB2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167034.9 NKX3-1 603 22 10 108 48 39 61 59 10 18 60 147 56 74 51
ENSG00000167037.17 SGSM1 153 53 210 99 168 133 183 744 32 10 3698 5083 5218 3752 1365
ENSG00000167046.4 AL357033.1 2 0 1 1 1 2 2 4 3 2 2 2 3 4 0
ENSG00000167065.12 DUSP18 239 208 146 341 434 392 374 536 130 195 196 283 194 198 200
ENSG00000167074.13 TEF 1047 841 552 391 1965 982 1266 2371 622 687 13257 6147 13568 10065 3899
ENSG00000167077.11 MEI1 109 75 66 67 32 61 45 16 84 83 100 44 50 103 52
ENSG00000167080.7 B4GALNT2 2 0 0 0 1 0 1 1 6 0 3 1 2 0 0
ENSG00000167081.15 PBX3 1553 732 1025 2303 1605 876 2208 2707 1778 2193 349 563 359 378 768
ENSG00000167083.5 GNGT2 127 180 80 131 245 163 38 82 80 96 42 37 29 36 30
ENSG00000167085.10 PHB 4548 9470 8354 4058 5257 4405 6944 4699 4626 7720 2503 2621 2680 3074 3062
ENSG00000167088.9 SNRPD1 3117 4506 2848 2410 2564 1565 2800 2217 3059 3140 1469 1624 1584 1765 1311
ENSG00000167094.14 TTC16 7 15 8 2 7 12 19 4 33 12 36 9 76 34 33
ENSG00000167098.10 SUN5 0 0 0 0 2 2 0 0 0 0 0 1 0 0 0
ENSG00000167100.13 SAMD14 370 750 655 338 1775 953 1305 2713 1243 590 1828 2314 1932 1922 593
ENSG00000167103.10 PIP5KL1 30 85 183 12 72 19 26 71 188 19 158 73 193 161 41
ENSG00000167104.10 BPIFB6 0 1 0 1 4 1 1 0 4 0 0 0 0 0 0
ENSG00000167105.6 TMEM92 38 13 23 5 29 14 13 19 17 14 7 11 0 1 6
ENSG00000167106.10 FAM102A 2964 2012 6388 1534 7450 5105 10230 7788 7362 3573 8700 9799 9327 10478 22573
ENSG00000167107.11 ACSF2 545 1026 1331 814 771 1445 1979 900 1437 1520 643 396 679 812 509
ENSG00000167110.15 GOLGA2 2620 603 4597 545 2837 1692 3641 3758 3340 1052 4277 3870 4926 4186 3602
ENSG00000167112.9 TRUB2 2094 7798 5915 1620 2821 1288 2646 2215 1701 3471 3122 2760 3510 3387 3117
ENSG00000167113.9 COQ4 1993 2730 5911 1378 1769 1154 2465 2457 2508 2365 1694 1497 1995 2114 2037
ENSG00000167114.11 SLC27A4 1707 1459 2353 869 3017 1242 1989 1721 1786 1860 4296 4727 5128 4400 4075
ENSG00000167117.7 ANKRD40CL 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1
ENSG00000167118.9 URM1 3700 7647 9468 3094 3707 2031 4463 3767 3648 6360 1998 1810 2488 2712 3549
ENSG00000167123.17 CERCAM 10781 2774 4958 1236 4568 2729 4221 1627 2072 2510 2724 13028 5716 10116 58849
ENSG00000167130.16 DOLPP1 865 2046 2110 671 1291 424 1437 1265 1614 1112 927 972 1034 1144 1922
ENSG00000167131.15 CCDC103 1 6 1 2 11 4 6 9 7 4 3 9 10 3 1
ENSG00000167136.6 ENDOG 205 722 899 123 223 92 406 267 540 505 323 233 446 387 311
ENSG00000167139.7 TBC1D21 1 0 53 2 1 0 2 1 2 0 0 2 2 0 0
ENSG00000167157.10 PRRX2 352 10 10 101 2 83 31 9 12 2 12 24 26 25 11
ENSG00000167165.17 UGT1A6 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
ENSG00000167173.17 C15orf39 1505 415 1251 376 1981 685 2566 2253 1549 331 426 484 515 588 263
ENSG00000167178.14 ISLR2 153 28 83 21 26 63 179 228 94 5 3689 11093 4148 3735 954
ENSG00000167182.12 SP2 780 858 2314 532 2190 1014 2328 1794 2223 937 1377 1431 1402 1320 1960
ENSG00000167183.2 PRR15L 0 0 1 2 4 6 3 2 5 1 19 6 10 2 4
ENSG00000167186.9 COQ7 804 1033 995 919 1245 996 1182 1052 1263 826 1300 1065 1475 1084 977
ENSG00000167191.10 GPRC5B 2810 5323 11959 6312 48484 14649 18298 33170 10142 13484 19285 29813 27969 30460 112181
ENSG00000167193.7 CRK 4449 2049 3607 3344 7109 3769 7559 3182 4552 4905 3551 4501 3885 3507 3555
ENSG00000167194.6 C16orf92 1 5 8 0 12 6 22 44 14 0 18 12 22 16 0
ENSG00000167195.7 GOLGA6C 0 0 1 0 0 0 1 0 2 0 0 0 1 0 0
ENSG00000167196.12 FBXO22 1367 1160 1092 2319 1111 714 1338 401 1381 1522 813 735 947 811 796
ENSG00000167202.10 TBC1D2B 1813 418 1069 681 2302 2407 2061 1421 1369 639 1317 803 1354 1025 732
ENSG00000167207.10 NOD2 246 87 91 196 99 322 154 31 106 56 64 43 25 23 21
ENSG00000167208.13 SNX20 260 99 150 374 308 522 137 147 196 101 77 54 35 51 57
ENSG00000167210.15 LOXHD1 2 0 7 0 1 4 7 5 0 0 101 306 116 63 23
ENSG00000167216.15 KATNAL2 120 52 443 233 219 727 410 216 480 440 229 229 351 283 188
ENSG00000167220.10 HDHD2 1168 1433 1424 2467 4131 1303 1810 3097 2528 2197 2618 2312 3187 2593 2531
ENSG00000167232.12 ZNF91 362 341 1316 585 1329 685 1126 1652 821 432 1749 1441 2230 1437 939
ENSG00000167244.16 IGF2 13408 734 1780 471 1048 1036 2179 1072 705 239 1138 1158 1514 816 765
ENSG00000167257.9 RNF214 772 493 785 324 1181 553 1083 855 1170 402 780 616 908 793 758
ENSG00000167258.12 CDK12 1477 495 921 580 2575 1605 1993 1584 1527 631 1297 1399 1626 1255 1481
ENSG00000167261.12 DPEP2 236 146 220 99 302 548 137 221 216 146 73 36 86 104 71
ENSG00000167264.16 DUS2 475 804 704 290 810 471 1064 778 769 452 437 420 495 540 577
ENSG00000167272.9 POP5 1361 2892 1686 1737 1969 998 1437 1828 1427 2412 455 433 622 663 719
ENSG00000167280.15 ENGASE 925 444 2039 311 1161 1386 1812 1833 1845 322 1036 1157 1612 1593 1587
ENSG00000167281.17 RBFOX3 171 70 201 26 18 23 376 577 83 3 9297 7023 9019 9222 1206
ENSG00000167283.6 ATP5MG 6573 12795 8180 7071 5790 3919 4885 5697 4738 14733 5395 4856 5697 6249 3767
ENSG00000167286.8 CD3D 59 60 43 50 13 92 12 6 55 225 11 9 7 15 4
ENSG00000167291.14 TBC1D16 3520 704 3187 814 4141 6795 4874 5088 4668 1021 4375 2460 3231 2762 2114
ENSG00000167302.8 TEPSIN 356 455 1387 214 538 420 649 614 722 178 292 353 405 509 704
ENSG00000167306.17 MYO5B 231 71 330 223 458 140 364 220 445 25 637 732 777 513 120
ENSG00000167311.12 ART5 34 2 16 1 3 0 8 9 2 27 8 7 15 10 2
ENSG00000167315.16 ACAA2 2715 3175 1993 2213 1521 2042 5131 1180 3826 5090 1486 1370 1704 1716 1931
ENSG00000167323.8 STIM1 5323 1196 3074 1130 4431 3047 5493 4417 3566 4718 8198 6039 8063 7336 2485
ENSG00000167325.13 RRM1 2810 2824 3149 2045 2681 2098 5381 2064 5705 3047 1645 1428 2087 1540 1605
ENSG00000167332.7 OR51E2 12 2 2 1 1 3 13 3 82 4 1 16 5 7 3
ENSG00000167333.11 TRIM68 395 801 415 522 938 646 926 719 1332 880 778 818 926 808 763
ENSG00000167346.6 MMP26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167355.6 OR51B5 3 3 1 4 5 1 3 2 12 2 0 0 2 0 1
ENSG00000167359.8 OR51I1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
ENSG00000167360.4 OR51Q1 0 0 0 0 0 0 0 0 1 0 1 1 1 2 0
ENSG00000167363.12 FN3K 470 996 2901 604 1257 1418 2284 1970 1627 1334 3915 4041 4335 5091 7895
ENSG00000167371.15 PRRT2 420 428 955 275 678 836 1111 2544 3340 143 10373 7327 10164 11416 2070
ENSG00000167377.16 ZNF23 74 44 101 37 108 74 139 159 136 21 109 99 139 122 111
ENSG00000167378.7 IRGQ 1191 622 3923 749 2205 1646 3141 2930 2042 692 3896 4145 4589 4801 2668
ENSG00000167380.15 ZNF226 684 1205 2164 1130 1182 754 1204 1762 1170 1340 792 689 1041 791 1051
ENSG00000167384.9 ZNF180 141 108 665 368 375 342 558 339 547 355 385 341 438 388 359
ENSG00000167390.8 POM121L3P 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167393.15 PPP2R3B 573 1610 2800 194 1101 391 1587 1264 2583 364 387 470 779 924 840
ENSG00000167394.11 ZNF668 175 121 232 170 275 191 330 161 301 129 288 289 321 386 362
ENSG00000167395.10 ZNF646 727 387 844 146 1811 1158 1729 1325 1905 304 1123 1097 1223 1128 1575
ENSG00000167397.13 VKORC1 4179 2674 1573 1418 1239 1014 1239 1124 1991 2167 373 556 426 570 811
ENSG00000167414.4 GNG8 38 32 60 2 18 7 12 27 18 8 32 98 36 41 154
ENSG00000167419.9 LPO 30 7 7 8 8 12 5 22 13 5 49 46 67 59 60
ENSG00000167434.8 CA4 124 150 234 268 685 129 146 517 187 76 1377 878 1630 1626 382
ENSG00000167447.11 SMG8 735 1065 941 641 1402 822 1087 953 1054 777 1045 882 1032 866 900
ENSG00000167459.15 LINC00905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167460.13 TPM4 70962 10959 17552 13395 10021 16537 17444 9786 19489 5824 4906 6727 5672 5758 6326
ENSG00000167461.10 RAB8A 1472 702 1344 1046 1887 1570 1509 1139 1758 1303 857 860 862 845 1187
ENSG00000167468.15 GPX4 9508 15431 21717 15406 10568 7283 8615 9419 13754 17776 10125 9688 12071 12358 8806
ENSG00000167470.11 MIDN 4556 3020 17107 2482 8268 3368 17375 6482 6836 5039 1968 5637 2279 4038 3343
ENSG00000167476.9 JSRP1 32 12 53 11 25 12 23 32 28 9 16 19 20 27 23
ENSG00000167483.16 NIBAN3 11 29 101 6 14 12 18 17 31 3 24 18 39 60 44
ENSG00000167487.10 KLHL26 654 65 192 471 435 777 1893 308 737 469 2492 2153 2623 2678 1751
ENSG00000167491.16 GATAD2A 2886 1528 4371 1391 4369 3406 7233 4480 4278 1975 1783 2099 1954 2028 1775
ENSG00000167494.8 NOS2P2 0 6 14 1 6 2 3 8 6 1 0 1 1 0 1
ENSG00000167508.9 MVD 1086 516 1732 322 1535 758 2879 2387 1836 1044 2424 3108 2885 2600 3117
ENSG00000167513.7 CDT1 492 552 1255 142 598 218 1194 292 2573 448 122 143 143 151 211
ENSG00000167515.9 TRAPPC2L 2066 5893 3225 2512 1912 1237 2226 1997 2383 4047 2224 1913 2587 2879 3144
ENSG00000167522.13 ANKRD11 3105 804 3640 579 5124 2823 5135 4570 4986 1048 8587 8860 9682 6800 6557
ENSG00000167523.12 SPATA33 436 451 799 423 552 399 673 393 989 600 593 1252 664 620 462
ENSG00000167524.13 RSKR 96 192 398 84 285 266 440 801 305 21 400 271 531 428 294
ENSG00000167525.12 PROCA1 130 87 303 61 227 111 294 282 499 127 182 125 166 178 92
ENSG00000167526.12 RPL13 60894 88129 59853 37309 24482 15524 28634 37967 39109 49602 12593 12519 14169 19107 16688
ENSG00000167528.11 ZNF641 698 1051 1217 1180 2535 1637 1998 1806 859 835 1227 1026 1585 1178 758
ENSG00000167531.5 LALBA 3 1 0 0 1 0 0 0 1 0 0 0 0 0 0
ENSG00000167535.6 CACNB3 841 497 954 389 476 1160 1575 961 679 692 7917 3424 7243 6410 787
ENSG00000167536.12 DHRS13 131 154 334 171 189 465 1097 186 700 513 160 113 203 182 147
ENSG00000167543.14 TP53I13 1809 852 2339 723 923 1255 3227 690 3505 2795 481 459 568 715 797
ENSG00000167548.13 KMT2D 1534 420 2685 621 4685 2868 4879 5061 1727 400 6887 5513 8068 5653 4629
ENSG00000167549.17 CORO6 349 47 158 8 34 109 101 962 196 6 1153 550 2127 1727 296
ENSG00000167550.9 RHEBL1 86 107 81 81 48 53 50 58 60 56 296 120 356 371 55
ENSG00000167552.12 TUBA1A 33185 571778 204241 180472 140062 61139 94392 77956 71622 126935 43894 34282 44855 42039 127273
ENSG00000167553.13 TUBA1C 11436 7573 3846 5000 2268 5021 3745 723 5953 5391 211 481 511 189 154
ENSG00000167554.13 ZNF610 169 390 185 29 462 261 419 665 656 382 280 226 261 226 354
ENSG00000167555.12 ZNF528 716 777 1688 1515 1377 1264 1196 1451 2040 726 717 672 986 567 465
ENSG00000167562.10 ZNF701 271 263 460 324 279 272 360 222 269 222 98 102 185 134 166
ENSG00000167565.11 SERTAD3 2000 1452 1243 592 707 601 1268 506 1226 822 299 357 256 388 645
ENSG00000167566.15 NCKAP5L 1185 957 2703 485 3015 1625 2766 2503 1475 730 1283 1443 1395 1752 2983
ENSG00000167578.15 RAB4B 714 1453 1703 936 1123 526 872 1350 915 1173 1189 1148 1229 1558 2234
ENSG00000167580.6 AQP2 0 0 1 3 0 0 3 0 6 3 1 0 1 0 0
ENSG00000167588.11 GPD1 85 2514 274 1683 2243 5293 132 329 149 725 911 1196 954 1400 3254
ENSG00000167595.13 PROSER3 336 244 952 225 449 482 957 573 1427 193 566 387 559 446 361
ENSG00000167600.12 CYP2S1 296 77 81 122 298 248 226 75 165 134 92 136 101 87 66
ENSG00000167601.10 AXL 4767 1357 3122 1504 5327 3747 6395 3317 2990 3756 3333 2475 2831 2862 1549
ENSG00000167604.12 NFKBID 417 165 344 188 601 144 249 218 277 73 202 267 332 590 91
